return_id,sale_id,Invoice,StockCode,Quantity,Price,InvoiceDate,CustomerID
7636,273136.0,C517068,22444,24,1.25,2010-07-26 13:46:00,16555
7637,273126.0,C517068,84270,90,0.21,2010-07-26 13:46:00,16555
7638,273156.0,C517068,20724,30,0.85,2010-07-26 13:46:00,16555
7639,273150.0,C517068,20723,30,0.85,2010-07-26 13:46:00,16555
7640,273129.0,C517068,22492,36,0.65,2010-07-26 13:46:00,16555
7641,273128.0,C517068,22489,24,0.42,2010-07-26 13:46:00,16555
7642,147362.0,C517075,84466,15,0.95,2010-07-26 14:04:00,16656
7643,277959.0,C517136,22178,12,1.25,2010-07-27 10:34:00,15051
7644,269272.0,C517219,21713,3,2.1,2010-07-27 12:31:00,15788
7646,263292.0,C517227,20893,72,2.1,2010-07-27 13:16:00,17408
7647,,C517231,D,120,0.27,2010-07-27 13:34:00,16422
7648,,C517234,21425,1,2.95,2010-07-27 13:47:00,17841
7649,186625.0,C517234,22467,1,2.55,2010-07-27 13:47:00,17841
7650,268350.0,C517244,37495,1,3.75,2010-07-27 14:43:00,15306
7651,273160.0,C517245,21232,4,1.25,2010-07-27 14:53:00,12421
7653,278588.0,C517258,22692,140,4.58,2010-07-27 16:54:00,18102
7654,278587.0,C517258,22691,140,4.58,2010-07-27 16:54:00,18102
7655,269500.0,C517261,22630,2,1.95,2010-07-27 17:17:00,13178
7656,269472.0,C517261,22138,2,4.95,2010-07-27 17:17:00,13178
7657,269494.0,C517261,22502,1,4.25,2010-07-27 17:17:00,13178
7658,,C517262,D,1,6.0,2010-07-27 17:22:00,16422
7659,,C517263,D,1,142.0,2010-07-27 17:35:00,16029
7661,279183.0,C517320,21535,1,2.55,2010-07-28 11:56:00,13982
7662,61994.0,C517320,22269,1,1.25,2010-07-28 11:56:00,13982
7663,279206.0,C517320,85123A,1,2.95,2010-07-28 11:56:00,13982
7664,,C517335,D,1,9.38,2010-07-28 13:17:00,14527
7665,273230.0,C517349,20749,1,6.35,2010-07-28 14:28:00,15694
7666,273229.0,C517349,22423,7,10.95,2010-07-28 14:28:00,15694
7667,,C517350,M,22,1.06,2010-07-28 14:29:00,15251
7668,278083.0,C517356,22557,4,1.65,2010-07-28 15:23:00,16128
7669,262822.0,C517363,21218,1,3.75,2010-07-28 16:40:00,14590
7670,,C517363,21843,1,10.95,2010-07-28 16:40:00,14590
7671,255548.0,C517364,21527,3,7.95,2010-07-28 16:43:00,14898
7672,255546.0,C517364,22072,1,3.75,2010-07-28 16:43:00,14898
7673,275212.0,C517367,21527,1,7.95,2010-07-28 16:59:00,17096
7674,274254.0,C517368,22635,2,9.95,2010-07-28 17:01:00,13089
7675,274243.0,C517368,22634,1,9.95,2010-07-28 17:01:00,13089
7676,274248.0,C517368,22630,6,1.95,2010-07-28 17:01:00,13089
7677,260436.0,C517369,82484,2,6.45,2010-07-28 17:02:00,15283
7678,274485.0,C517370,22629,1,1.95,2010-07-28 17:03:00,17364
7679,272207.0,C517371,22064,1,1.65,2010-07-28 17:04:00,13266
7680,270186.0,C517373,22423,2,12.75,2010-07-28 17:06:00,15394
7681,,C517374,21232,1,1.25,2010-07-28 17:10:00,15600
7682,230739.0,C517374,22465,4,1.65,2010-07-28 17:10:00,15600
7683,230736.0,C517374,21361,1,12.75,2010-07-28 17:10:00,15600
7684,276999.0,C517375,85124C,1,2.55,2010-07-28 17:10:00,16558
7685,275026.0,C517376,22630,1,1.95,2010-07-28 17:11:00,15521
7686,276502.0,C517378,21922,4,6.95,2010-07-28 17:13:00,14000
7687,275860.0,C517379,22073,1,3.75,2010-07-28 17:14:00,17677
7688,275861.0,C517379,22180,2,9.95,2010-07-28 17:14:00,17677
7689,277675.0,C517380,22591,1,2.55,2010-07-28 17:16:00,15079
7690,277688.0,C517380,22423,3,12.75,2010-07-28 17:16:00,15079
7691,219741.0,C517383,22460,2,1.06,2010-07-28 17:29:00,16984
7693,269973.0,C517458,22423,1,12.75,2010-07-29 11:30:00,17188
7694,269972.0,C517458,22645,1,1.45,2010-07-29 11:30:00,17188
7695,269969.0,C517458,22646,2,1.45,2010-07-29 11:30:00,17188
7696,269971.0,C517458,22644,1,1.45,2010-07-29 11:30:00,17188
7697,273928.0,C517459,22055,1,1.65,2010-07-29 11:32:00,17602
7698,273937.0,C517459,22068,1,1.65,2010-07-29 11:32:00,17602
7699,273908.0,C517459,21232,1,1.25,2010-07-29 11:32:00,17602
7700,186435.0,C517461,21763,1,29.95,2010-07-29 11:35:00,14911
7701,272513.0,C517462,21380,3,2.95,2010-07-29 11:36:00,16975
7702,271789.0,C517463,22428,2,6.95,2010-07-29 11:39:00,13102
7703,181684.0,C517463,22467,2,2.55,2010-07-29 11:39:00,13102
7704,233943.0,C517463,21473,1,19.95,2010-07-29 11:39:00,13102
7705,267448.0,C517464,21033,10,2.95,2010-07-29 11:42:00,16670
7706,271322.0,C517465,21231,3,1.25,2010-07-29 11:44:00,17865
7707,271327.0,C517465,21232,9,1.06,2010-07-29 11:44:00,17865
7708,271282.0,C517465,21527,2,7.95,2010-07-29 11:44:00,17865
7709,271318.0,C517465,22061,1,9.95,2010-07-29 11:44:00,17865
7710,257826.0,C517466,90062,2,12.75,2010-07-29 11:46:00,13288
7711,257829.0,C517466,37449,1,9.95,2010-07-29 11:46:00,13288
7712,139302.0,C517468,22341,12,1.65,2010-07-29 11:48:00,16176
7713,139303.0,C517468,22342,12,1.65,2010-07-29 11:48:00,16176
7714,262894.0,C517469,21937,3,2.55,2010-07-29 11:53:00,14680
7715,262886.0,C517469,20725,9,1.45,2010-07-29 11:53:00,14680
7716,262885.0,C517469,85099B,1,1.65,2010-07-29 11:53:00,14680
7717,223459.0,C517469,20712,1,1.65,2010-07-29 11:53:00,14680
7718,262895.0,C517469,21930,1,1.65,2010-07-29 11:53:00,14680
7719,279222.0,C517469,22384,3,1.45,2010-07-29 11:53:00,14680
7720,279217.0,C517469,20726,1,1.45,2010-07-29 11:53:00,14680
7721,262877.0,C517469,22327,1,2.55,2010-07-29 11:53:00,14680
7722,279223.0,C517469,20727,3,1.45,2010-07-29 11:53:00,14680
7723,262875.0,C517469,20724,1,0.72,2010-07-29 11:53:00,14680
7724,262874.0,C517469,22356,1,0.72,2010-07-29 11:53:00,14680
7725,279221.0,C517469,20728,1,1.45,2010-07-29 11:53:00,14680
7726,261296.0,C517470,21241,1,0.85,2010-07-29 11:55:00,12472
7727,261308.0,C517470,20719,3,0.85,2010-07-29 11:55:00,12472
7728,261306.0,C517470,20724,2,0.85,2010-07-29 11:55:00,12472
7729,261314.0,C517470,21206,3,1.65,2010-07-29 11:55:00,12472
7730,261312.0,C517470,22629,1,1.95,2010-07-29 11:55:00,12472
7731,273585.0,C517472,85123A,2,2.95,2010-07-29 11:58:00,14861
7732,,C517472,84845C,3,1.25,2010-07-29 11:58:00,14861
7733,273592.0,C517472,22419,1,0.42,2010-07-29 11:58:00,14861
7734,273593.0,C517472,22421,2,0.42,2010-07-29 11:58:00,14861
7735,189484.0,C517473,21039,2,2.55,2010-07-29 12:00:00,16779
7736,71526.0,C517473,21042,6,5.95,2010-07-29 12:00:00,16779
7737,242638.0,C517473,21155,1,2.1,2010-07-29 12:00:00,16779
7738,265176.0,C517473,47568,2,1.69,2010-07-29 12:00:00,16779
7739,215448.0,C517473,85099F,1,1.95,2010-07-29 12:00:00,16779
7740,265187.0,C517473,21080,2,0.64,2010-07-29 12:00:00,16779
7741,64550.0,C517473,20725,1,1.45,2010-07-29 12:00:00,16779
7742,71524.0,C517473,20727,1,1.45,2010-07-29 12:00:00,16779
7743,248476.0,C517475,21527,1,7.95,2010-07-29 12:05:00,13446
7744,261592.0,C517476,47503J,10,7.95,2010-07-29 12:08:00,14608
7745,215545.0,C517477,85123A,1,2.55,2010-07-29 12:09:00,16705
7746,,C517480,M,1,3610.5,2010-07-29 12:24:00,14028
7747,277509.0,C517484,21425,5,2.95,2010-07-29 12:31:00,17612
7748,277508.0,C517484,21424,3,2.95,2010-07-29 12:31:00,17612
7749,275595.0,C517488,22138,3,4.95,2010-07-29 12:35:00,13239
7750,262801.0,C517489,21843,1,10.95,2010-07-29 12:40:00,14870
7751,273672.0,C517490,22635,1,8.5,2010-07-29 12:44:00,13371
7752,281181.0,C517519,22706,25,0.42,2010-07-29 13:55:00,13584
7753,281165.0,C517519,22045,25,0.42,2010-07-29 13:55:00,13584
7754,281166.0,C517519,16161U,25,0.42,2010-07-29 13:55:00,13584
7755,281186.0,C517519,21219,10,1.25,2010-07-29 13:55:00,13584
7756,118036.0,C517536,72807C,1,4.25,2010-07-29 15:36:00,16933
7757,118026.0,C517536,22478,1,1.25,2010-07-29 15:36:00,16933
7758,,C517544,POST,1,24.0,2010-07-29 17:00:00,14543
7759,244087.0,C517556,21659,1,14.95,2010-07-29 19:20:00,15998
7760,279182.0,C517559,22469,1,1.65,2010-07-30 07:33:00,17714
7761,279757.0,C517560,22061,1,9.95,2010-07-30 07:41:00,16278
7762,278536.0,C517562,22423,1,12.75,2010-07-30 07:47:00,15827
7763,278538.0,C517562,22060,1,9.95,2010-07-30 07:47:00,15827
7764,278537.0,C517562,22215,2,8.5,2010-07-30 07:47:00,15827
7765,268620.0,C517563,20725,50,1.45,2010-07-30 07:49:00,13881
7766,247075.0,C517564,20914,2,2.55,2010-07-30 07:51:00,12471
7767,168124.0,C517565,37448,2,1.49,2010-07-30 07:55:00,13455
7768,168146.0,C517565,21323,3,4.25,2010-07-30 07:55:00,13455
7769,168136.0,C517565,21540,1,4.25,2010-07-30 07:55:00,13455
7770,168129.0,C517565,21532,3,2.1,2010-07-30 07:55:00,13455
7771,168132.0,C517565,22059,1,1.49,2010-07-30 07:55:00,13455
7772,273586.0,C517570,84945,3,0.85,2010-07-30 09:08:00,14861
7773,273588.0,C517570,37495,4,3.75,2010-07-30 09:08:00,14861
7774,279182.0,C517571,22469,4,1.65,2010-07-30 09:24:00,17714
7775,278293.0,C517572,22059,7,1.49,2010-07-30 09:37:00,15298
7776,278292.0,C517572,37448,4,1.49,2010-07-30 09:37:00,15298
7777,275181.0,C517574,22629,1,1.95,2010-07-30 09:44:00,13093
7778,269182.0,C517619,21212,240,0.42,2010-07-30 11:33:00,17404
7779,279033.0,C517621,22168,1,8.5,2010-07-30 11:36:00,13656
7780,,C517624,20798,4,2.1,2010-07-30 11:55:00,13082
7781,251722.0,C517637,22061,2,9.95,2010-07-30 12:50:00,13004
7782,251715.0,C517637,37449,4,9.95,2010-07-30 12:50:00,13004
7783,282442.0,C517647,15036,48,0.75,2010-07-30 13:42:00,14828
7784,60486.0,C517672,21527,3,7.95,2010-07-30 16:40:00,12733
7785,272164.0,C517701,35004B,4,4.65,2010-07-30 17:08:00,14031
7786,253122.0,C517706,20731,55,1.06,2010-08-01 10:04:00,12843
7787,282735.0,C517715,M,1,95.0,2010-08-01 11:22:00,12748
7788,282682.0,C517716,21313,96,0.64,2010-08-01 11:23:00,15039
7789,244037.0,C517730,21527,1,7.95,2010-08-01 13:27:00,17618
7790,236608.0,C517730,22626,1,8.5,2010-08-01 13:27:00,17618
7791,279565.0,C517733,85067,1,18.95,2010-08-01 14:17:00,18207
7792,279581.0,C517733,21389,12,0.85,2010-08-01 14:17:00,18207
7793,276926.0,C517735,22649,2,4.95,2010-08-01 14:20:00,13715
7794,276910.0,C517735,85123A,2,2.95,2010-08-01 14:20:00,13715
7795,276916.0,C517735,21231,3,1.25,2010-08-01 14:20:00,13715
7796,274243.0,C517736,22634,2,9.95,2010-08-01 14:23:00,13089
7797,283836.0,C517763,22303,6,2.55,2010-08-02 11:12:00,12748
7798,,C517818,20804,48,1.45,2010-08-02 12:18:00,13694
7799,177829.0,C517821,85066,1,10.95,2010-08-02 12:30:00,13113
7800,274363.0,C517821,22423,1,10.95,2010-08-02 12:30:00,13113
7801,260102.0,C517821,22057,1,1.49,2010-08-02 12:30:00,13113
7802,274362.0,C517821,22501,4,8.5,2010-08-02 12:30:00,13113
7811,275765.0,C517884,22163,24,2.95,2010-08-03 08:36:00,15704
7812,,C517885,POST,1,2.98,2010-08-03 08:37:00,15704
7813,281278.0,C517886,21527,1,7.95,2010-08-03 08:53:00,14388
7814,281302.0,C517886,21535,2,2.55,2010-08-03 08:53:00,14388
7815,281279.0,C517886,79191B,5,0.85,2010-08-03 08:53:00,14388
7816,281291.0,C517886,21843,1,10.95,2010-08-03 08:53:00,14388
7817,281342.0,C517887,22423,1,12.75,2010-08-03 08:55:00,16094
7818,281344.0,C517887,21531,1,2.55,2010-08-03 08:55:00,16094
7819,281345.0,C517887,21535,1,2.55,2010-08-03 08:55:00,16094
7820,277665.0,C517888,22652,12,1.65,2010-08-03 08:56:00,17442
7821,279581.0,C517890,21389,12,0.85,2010-08-03 08:58:00,18207
7822,278318.0,C517892,21658,1,3.95,2010-08-03 09:00:00,14911
7823,278315.0,C517892,84978,3,1.06,2010-08-03 09:00:00,14911
7824,255342.0,C517894,21713,7,2.1,2010-08-03 09:01:00,15253
7825,278960.0,C517895,22423,1,12.75,2010-08-03 09:02:00,14961
7826,278948.0,C517895,22198,1,1.65,2010-08-03 09:02:00,14961
7827,278949.0,C517895,22197,1,0.85,2010-08-03 09:02:00,14961
7828,279252.0,C517897,22364,3,2.95,2010-08-03 09:08:00,15658
7829,279259.0,C517897,22423,1,12.75,2010-08-03 09:08:00,15658
7830,279266.0,C517897,48187,2,7.49,2010-08-03 09:08:00,15658
7831,279270.0,C517897,22360,4,2.95,2010-08-03 09:08:00,15658
7832,279271.0,C517897,22363,3,2.95,2010-08-03 09:08:00,15658
7833,265072.0,C517898,22138,1,4.95,2010-08-03 09:11:00,16054
7834,278945.0,C517899,71459,2,0.85,2010-08-03 09:13:00,15754
7835,278935.0,C517899,84978,1,1.25,2010-08-03 09:13:00,15754
7836,281747.0,C517902,22435,3,1.25,2010-08-03 09:16:00,15998
7837,277973.0,C517903,21361,1,12.75,2010-08-03 09:29:00,16161
7841,153561.0,C517945,22167,1,9.95,2010-08-03 11:23:00,14606
7842,207518.0,C517949,84792,36,3.81,2010-08-03 11:50:00,14113
7844,281128.0,C517956,85125,4,4.95,2010-08-03 11:57:00,15023
7845,270315.0,C517959,85099B,1,1.65,2010-08-03 12:27:00,17511
7846,284826.0,C517959,85123A,1,2.55,2010-08-03 12:27:00,17511
7847,256790.0,C517959,22197,1,0.72,2010-08-03 12:27:00,17511
7848,256779.0,C517959,84279P,1,3.75,2010-08-03 12:27:00,17511
7849,60334.0,C517959,22053,1,1.25,2010-08-03 12:27:00,17511
7850,60353.0,C517959,22136,1,1.45,2010-08-03 12:27:00,17511
7851,256789.0,C517959,20750,1,6.35,2010-08-03 12:27:00,17511
7852,122905.0,C517959,22356,1,0.72,2010-08-03 12:27:00,17511
7853,154297.0,C517959,22063,1,2.55,2010-08-03 12:27:00,17511
7854,,C517961,20684,1,3.25,2010-08-03 12:33:00,12770
7855,285181.0,C517966,21400,12,0.42,2010-08-03 12:57:00,17298
7856,275803.0,C517968,22656,1,295.0,2010-08-03 13:06:00,16556
7857,273462.0,C517993,85042,2,4.95,2010-08-03 16:07:00,13468
7858,,C518044,D,1,47.97,2010-08-04 11:33:00,18277
7859,286383.0,C518053,POST,1,334.88,2010-08-04 11:39:00,12748
7860,279273.0,C518057,85111,144,0.29,2010-08-04 11:51:00,15873
7861,279272.0,C518057,85110,288,0.19,2010-08-04 11:51:00,15873
7862,278108.0,C518057,84755,144,0.55,2010-08-04 11:51:00,15873
7863,286562.0,C518066,21934,51,1.65,2010-08-04 12:45:00,17841
7864,286560.0,C518066,20723,49,0.85,2010-08-04 12:45:00,17841
7865,286593.0,C518066,22502,2,4.25,2010-08-04 12:45:00,17841
7866,228369.0,C518068,21539,1,4.95,2010-08-04 13:09:00,17841
7867,284411.0,C518070,15036,36,0.75,2010-08-04 13:18:00,16227
7868,283665.0,C518074,84755,8,0.65,2010-08-04 13:38:00,15325
7869,,C518075,POST,1,2.75,2010-08-04 13:39:00,14455
7870,283124.0,C518075,21642,24,0.85,2010-08-04 13:39:00,14455
7871,283110.0,C518075,21942,12,0.85,2010-08-04 13:39:00,14455
7872,279175.0,C518078,37492B,12,1.65,2010-08-04 13:52:00,17714
7873,283654.0,C518137,22297,5,1.25,2010-08-04 15:36:00,17589
7874,269890.0,C518137,22296,6,1.65,2010-08-04 15:36:00,17589
7875,278153.0,C518149,20726,1,1.65,2010-08-04 16:47:00,13384
7877,281381.0,C518254,21539,1,4.95,2010-08-05 18:09:00,12525
7878,281384.0,C518254,85008,1,4.95,2010-08-05 18:09:00,12525
7879,281379.0,C518254,21527,1,7.95,2010-08-05 18:09:00,12525
7880,281378.0,C518254,22073,1,3.75,2010-08-05 18:09:00,12525
7881,281377.0,C518254,22180,1,9.95,2010-08-05 18:09:00,12525
7882,281025.0,C518255,20724,10,0.85,2010-08-05 18:11:00,16045
7883,281031.0,C518255,21121,24,1.25,2010-08-05 18:11:00,16045
7884,281027.0,C518255,21652,12,1.95,2010-08-05 18:11:00,16045
7885,281026.0,C518255,22224,12,2.95,2010-08-05 18:11:00,16045
7886,281034.0,C518255,20971,24,1.25,2010-08-05 18:11:00,16045
7887,281032.0,C518255,22310,12,1.65,2010-08-05 18:11:00,16045
7888,281033.0,C518255,22348,24,0.85,2010-08-05 18:11:00,16045
7889,281035.0,C518255,22604,6,2.55,2010-08-05 18:11:00,16045
7890,281030.0,C518255,22639,6,2.55,2010-08-05 18:11:00,16045
7891,281029.0,C518255,85039B,12,1.65,2010-08-05 18:11:00,16045
7892,281028.0,C518255,22297,24,1.25,2010-08-05 18:11:00,16045
7893,285044.0,C518256,22138,6,4.95,2010-08-05 18:12:00,13047
7894,285029.0,C518256,22427,1,5.95,2010-08-05 18:12:00,13047
7895,201326.0,C518257,21843,1,10.95,2010-08-05 18:15:00,16782
7896,283531.0,C518258,22169,4,8.5,2010-08-05 18:17:00,17049
7897,285146.0,C518262,22382,30,1.65,2010-08-05 18:57:00,12910
7898,181344.0,C518263,22467,46,2.1,2010-08-05 18:59:00,12678
7899,181382.0,C518263,22617,36,4.25,2010-08-05 18:59:00,12678
7900,181375.0,C518263,22138,33,4.25,2010-08-05 18:59:00,12678
7901,280828.0,C518264,85063,1,16.95,2010-08-05 19:01:00,18075
7902,280827.0,C518264,22138,2,4.95,2010-08-05 19:01:00,18075
7903,280809.0,C518264,84279P,2,3.75,2010-08-05 19:01:00,18075
7904,281933.0,C518265,22423,1,12.75,2010-08-05 19:02:00,14211
7905,281932.0,C518265,21843,1,10.95,2010-08-05 19:02:00,14211
7906,281916.0,C518265,21931,2,1.95,2010-08-05 19:02:00,14211
7907,283973.0,C518267,37492B,1,4.65,2010-08-05 19:05:00,17422
7909,288626.0,C518284,20914,192,2.55,2010-08-06 11:06:00,14045
7910,288627.0,C518284,37449,100,8.5,2010-08-06 11:06:00,14045
7912,278059.0,C518340,22457,1,2.95,2010-08-06 13:49:00,12853
7913,271803.0,C518341,40018F,4,1.95,2010-08-06 13:50:00,17663
7914,281052.0,C518342,85099B,1,1.95,2010-08-06 13:53:00,16168
7915,281055.0,C518342,22567,1,1.25,2010-08-06 13:53:00,16168
7916,286288.0,C518343,85042,1,4.25,2010-08-06 13:54:00,13468
7917,277988.0,C518345,22360,2,2.95,2010-08-06 14:04:00,18257
7918,277981.0,C518345,71038,1,5.45,2010-08-06 14:04:00,18257
7919,277983.0,C518345,22654,1,5.95,2010-08-06 14:04:00,18257
7920,285405.0,C518347,22138,24,4.25,2010-08-06 14:12:00,16767
7921,285000.0,C518352,22470,1,2.95,2010-08-06 14:33:00,18219
7922,285001.0,C518352,22301,1,2.55,2010-08-06 14:33:00,18219
7923,278799.0,C518362,22423,2,12.75,2010-08-06 16:33:00,13552
7924,284032.0,C518363,22424,1,12.75,2010-08-06 16:36:00,14644
7925,284039.0,C518363,35400,2,8.95,2010-08-06 16:36:00,14644
7926,284038.0,C518363,22423,2,12.75,2010-08-06 16:36:00,14644
7927,280946.0,C518364,84817,6,1.69,2010-08-06 16:37:00,17651
7928,164086.0,C518372,21716,2,2.55,2010-08-08 10:40:00,15580
7929,243596.0,C518372,20703,1,4.25,2010-08-08 10:40:00,15580
7930,,C518372,37447,1,1.49,2010-08-08 10:40:00,15580
7931,164074.0,C518372,22325,1,4.95,2010-08-08 10:40:00,15580
7932,210309.0,C518372,84676,1,2.95,2010-08-08 10:40:00,15580
7933,,C518372,37450,1,2.95,2010-08-08 10:40:00,15580
7934,210291.0,C518372,21889,2,1.25,2010-08-08 10:40:00,15580
7935,210310.0,C518372,22523,1,0.85,2010-08-08 10:40:00,15580
7936,210308.0,C518372,21718,1,1.25,2010-08-08 10:40:00,15580
7937,210292.0,C518372,21912,3,3.75,2010-08-08 10:40:00,15580
7938,,C518374,21164,1,2.95,2010-08-08 10:46:00,16525
7939,14833.0,C518374,84978,24,1.08,2010-08-08 10:46:00,16525
7940,285059.0,C518390,22283,1,7.95,2010-08-08 12:23:00,14606
7943,198541.0,C518478,21927,1,1.25,2010-08-09 12:12:00,17841
7944,285357.0,C518479,82483,1,5.95,2010-08-09 12:18:00,14911
7945,288061.0,C518498,22189,4,3.95,2010-08-09 12:38:00,14217
7946,287592.0,C518499,84507B,4,0.85,2010-08-09 12:40:00,13084
7947,287593.0,C518499,84507C,3,0.85,2010-08-09 12:40:00,13084
7948,278547.0,C518503,22667,6,2.95,2010-08-09 13:00:00,16835
7949,,C518534,D,1,8.92,2010-08-09 16:25:00,14527
7950,283951.0,C518537,84006,4,0.85,2010-08-09 17:33:00,12621
7951,283955.0,C518537,20794,4,2.55,2010-08-09 17:33:00,12621
7952,,C518538,M,6,0.41,2010-08-09 17:34:00,17651
7953,82968.0,C518539,M,1,301.66,2010-08-09 17:42:00,17774
7954,82968.0,C518540,M,1,67.25,2010-08-09 17:45:00,17774
7955,282425.0,C518541,21232,4,1.25,2010-08-09 17:47:00,18220
7956,274224.0,C518542,22667,2,2.95,2010-08-09 17:48:00,15674
7957,291227.0,C518544,22585,12,1.25,2010-08-09 18:20:00,17314
7958,291226.0,C518544,21916,24,0.42,2010-08-09 18:20:00,17314
7959,291224.0,C518544,22713,12,0.42,2010-08-09 18:20:00,17314
7960,291223.0,C518544,22710,25,0.42,2010-08-09 18:20:00,17314
7961,291240.0,C518544,21051,6,2.1,2010-08-09 18:20:00,17314
7962,291241.0,C518544,21915,12,1.25,2010-08-09 18:20:00,17314
7963,291238.0,C518544,22457,6,2.95,2010-08-09 18:20:00,17314
7964,291239.0,C518544,21891,12,1.25,2010-08-09 18:20:00,17314
7965,291245.0,C518544,21914,12,1.25,2010-08-09 18:20:00,17314
7966,291237.0,C518544,84270,30,0.21,2010-08-09 18:20:00,17314
7967,291228.0,C518544,22645,12,1.45,2010-08-09 18:20:00,17314
7968,279335.0,C518544,22456,3,4.95,2010-08-09 18:20:00,17314
7969,291230.0,C518544,22665,6,2.95,2010-08-09 18:20:00,17314
7970,291234.0,C518544,22169,8,7.65,2010-08-09 18:20:00,17314
7971,291231.0,C518544,22604,6,2.55,2010-08-09 18:20:00,17314
7972,291232.0,C518544,21531,6,2.55,2010-08-09 18:20:00,17314
7973,291233.0,C518544,22616,48,0.29,2010-08-09 18:20:00,17314
7974,291236.0,C518544,84077,48,0.21,2010-08-09 18:20:00,17314
7975,291235.0,C518544,10002,12,0.85,2010-08-09 18:20:00,17314
7976,291229.0,C518544,22654,2,5.95,2010-08-09 18:20:00,17314
7977,291244.0,C518544,22139,3,4.95,2010-08-09 18:20:00,17314
7978,291243.0,C518544,22534,48,0.42,2010-08-09 18:20:00,17314
7979,291242.0,C518544,22535,48,0.42,2010-08-09 18:20:00,17314
7980,291225.0,C518544,22151,24,0.42,2010-08-09 18:20:00,17314
7981,224391.0,C518563,22617,2,4.95,2010-08-10 10:33:00,16225
7982,224394.0,C518563,22138,1,4.95,2010-08-10 10:33:00,16225
7983,291117.0,C518580,84199,12,0.21,2010-08-10 12:09:00,14631
7984,212749.0,C518598,15036,12,0.75,2010-08-10 12:30:00,16565
7985,212750.0,C518598,21924,8,7.95,2010-08-10 12:30:00,16565
7986,183922.0,C518651,79000,2,0.85,2010-08-10 13:04:00,13313
7987,183921.0,C518651,71053,2,3.75,2010-08-10 13:04:00,13313
7988,292141.0,C518657,72131,16,1.95,2010-08-10 13:51:00,17754
7989,287639.0,C518668,48185,10,6.35,2010-08-10 14:58:00,13798
7990,256609.0,C518668,47556B,144,2.55,2010-08-10 14:58:00,13798
7991,251729.0,C518669,47568,6,2.1,2010-08-10 15:16:00,13004
7992,251723.0,C518669,22367,8,1.95,2010-08-10 15:16:00,13004
7993,251719.0,C518669,85064,2,5.45,2010-08-10 15:16:00,13004
7994,251721.0,C518669,82483,4,5.95,2010-08-10 15:16:00,13004
7995,251720.0,C518669,22173,8,2.95,2010-08-10 15:16:00,13004
7996,251717.0,C518669,84970L,12,0.95,2010-08-10 15:16:00,13004
7997,251718.0,C518669,84970S,12,0.85,2010-08-10 15:16:00,13004
7998,251726.0,C518669,84991,24,0.55,2010-08-10 15:16:00,13004
7999,251716.0,C518669,90167,12,0.85,2010-08-10 15:16:00,13004
8000,251724.0,C518669,85123A,6,2.95,2010-08-10 15:16:00,13004
8001,251730.0,C518669,22417,24,0.55,2010-08-10 15:16:00,13004
8002,251722.0,C518669,22061,2,9.95,2010-08-10 15:16:00,13004
8003,251731.0,C518669,22077,12,1.65,2010-08-10 15:16:00,13004
8004,251732.0,C518669,22057,12,1.49,2010-08-10 15:16:00,13004
8005,251737.0,C518669,37447,12,1.49,2010-08-10 15:16:00,13004
8006,251734.0,C518669,20719,10,0.85,2010-08-10 15:16:00,13004
8007,251735.0,C518669,22024,12,0.42,2010-08-10 15:16:00,13004
8008,251736.0,C518669,22714,12,0.42,2010-08-10 15:16:00,13004
8009,251727.0,C518669,22716,12,0.42,2010-08-10 15:16:00,13004
8010,251728.0,C518669,22717,12,0.42,2010-08-10 15:16:00,13004
8011,251725.0,C518669,22718,12,0.42,2010-08-10 15:16:00,13004
8012,251715.0,C518669,37449,2,9.95,2010-08-10 15:16:00,13004
8013,251733.0,C518669,21790,12,0.85,2010-08-10 15:16:00,13004
8015,234895.0,C518680,22138,3,4.95,2010-08-10 17:09:00,17799
8016,156111.0,C518680,22606,1,15.95,2010-08-10 17:09:00,17799
8017,156132.0,C518682,22526,1,12.75,2010-08-10 17:27:00,17799
8018,292957.0,C518682,84356,5,6.95,2010-08-10 17:27:00,17799
8019,156097.0,C518682,22607,2,8.5,2010-08-10 17:27:00,17799
